step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k0,0,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35038316,35101685,63369,2,0,2,,1,,-1,,,,,,,
0,k1,1,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35138236,35169625,31389,3,0,3,,1,,-1,,,,,,,
0,k2,2,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35186405,35200325,13920,4,0,4,,1,,-1,,,,,,,
0,k3,3,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35220696,35230745,10049,6,0,6,,1,,-1,,,,,,,
0,k4,4,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35372955,35395545,22590,7,0,7,,1,,-1,,,,,,,
0,k5,5,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35415115,35432075,16960,8,0,8,,1,,-1,,,,,,,
0,k6,6,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35439175,35527795,88620,9,0,9,,1,,-1,,,,,,,
0,k7,7,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35542135,35548155,6020,11,0,11,,1,,-1,,,,,,,
0,k8,8,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35864765,35891995,27230,12,0,12,,1,,-1,,,,,,,
0,k9,9,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35906545,35923805,17260,13,0,13,,1,,-1,,,,,,,
0,k10,10,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35931485,35942905,11420,14,0,14,,1,,-1,,,,,,,
0,k11,11,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,35956295,35962205,5910,16,0,16,,1,,-1,,,,,,,
0,k12,12,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,36016415,36037264,20849,17,0,17,,1,,-1,,,,,,,
0,k13,13,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,36048555,36078684,30129,18,0,18,,1,,-1,,,,,,,
0,k14,14,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,36086264,36097204,10940,19,0,19,,1,,-1,,,,,,,
0,k15,15,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,36109964,36115535,5571,21,0,21,,1,,-1,,,,,,,
0,k16,16,aten::empty_strided,aten::empty_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,36240014,37604233,1364219,24,0,24,,1,,-1,,,,,,,
0,k17,17,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,37649273,37657123,7850,12,25,,,0,,-1,,,,,,,
0,k18,18,cudaMemcpyAsync,cudaMemcpyAsync,cpu_leaf,cpu_thread,1,submit,CPU,4142411,1,4142411,37660543,37697443,36900,14,25,,,0,,-1,,,,,,,
0,k19,19,Memcpy HtoD (Pageable -> Device),Memcpy HtoD (Pageable -> Device),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,37696619,37697099,480,14,25,25,,1,,-1,,,,,,,
0,k20,20,cudaStreamSynchronize,cudaStreamSynchronize,cpu_leaf,cpu_thread,1,wait,CPU,4142411,1,4142411,37698303,37708903,10600,15,25,,,0,,-1,,,,,,,
0,k21,21,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,38010042,38042942,32900,26,0,26,,1,,-1,text_encoder,CLIPTextModel,0,0,0,0,0
0,k22,22,aten::alias,aten::alias,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4142411,1,4142411,38109402,38148442,39040,27,0,27,,1,,-1,text_encoder.embeddings,CLIPTextEmbeddings,616,0,0,1,1
