event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
0,1,sdxl_turbo_run,,sdxl_turbo_run,205.365,799194.378,798989.013,18140.476000000373,798989.013,0.0,142054.72299999796,1,0,CPU,2277570,2277570,-1,-1,7,0,,227,0,[],[],False,False,False,True,0,20,-4733680,32768,-17978880,[[]],[null],{},[],"{""user_annotation_args"": ""sample_step=0 phase=text_to_image component=sdxl_pipeline device=cuda:0 fusion=inductor""}"
1,2,aten::empty,,aten::empty,9116.433,9144.926,28.492999999998574,28.492999999998574,28.492999999998574,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,616,616,0,0,"[[],[],[],[],[],[]]","[[1,77],4,0,null,false,null]",{},[],
2,3,aten::to,,aten::to,9160.946,9170.213,9.266999999999825,9.266999999999825,9.266999999999825,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
3,4,aten::lift_fresh,,aten::lift_fresh,9176.896,9184.159,7.2629999999990105,7.2629999999990105,7.2629999999990105,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
4,5,aten::detach_,,aten::detach_,9187.375,9199.749,12.373999999999796,8.486000000000786,12.373999999999796,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
5,6,detach_,,detach_,9190.01,9193.898,3.8879999999990105,3.8879999999990105,3.8879999999990105,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,5,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
6,7,aten::empty,,aten::empty,9213.113,9219.836,6.722999999999956,6.722999999999956,6.722999999999956,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,616,616,0,0,"[[],[],[],[],[],[]]","[[1,77],4,0,null,false,null]",{},[],
7,8,aten::to,,aten::to,9225.607,9231.438,5.831000000000131,5.831000000000131,5.831000000000131,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
8,9,aten::lift_fresh,,aten::lift_fresh,9233.642,9261.895,28.25300000000061,28.25300000000061,28.25300000000061,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
9,10,aten::detach_,,aten::detach_,9264.209,9272.434,8.224999999998545,6.110999999998967,8.224999999998545,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
10,11,detach_,,detach_,9266.133,9268.247,2.113999999999578,2.113999999999578,2.113999999999578,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,10,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77]]",[null],{},[],
11,12,aten::empty,,aten::empty,9513.635,9523.594,9.958999999998923,9.958999999998923,9.958999999998923,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,88,88,0,0,"[[],[],[],[],[],[]]","[[1,11],4,0,null,false,null]",{},[],
12,13,aten::to,,aten::to,9528.042,9534.063,6.02100000000064,6.02100000000064,6.02100000000064,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
13,14,aten::lift_fresh,,aten::lift_fresh,9536.338,9539.754,3.416000000001077,3.416000000001077,3.416000000001077,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
14,15,aten::detach_,,aten::detach_,9541.858,9550.204,8.345999999999549,6.1710000000002765,8.345999999999549,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
15,16,detach_,,detach_,9543.691,9545.866,2.1749999999992724,2.1749999999992724,2.1749999999992724,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,15,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
16,17,aten::empty,,aten::empty,9557.147,9562.707,5.559999999999491,5.559999999999491,5.559999999999491,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,88,88,0,0,"[[],[],[],[],[],[]]","[[1,11],4,0,null,false,null]",{},[],
17,18,aten::to,,aten::to,9566.033,9582.925,16.891999999999825,16.891999999999825,16.891999999999825,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11],[],[],[],[],[]]","[null,null,4,false,false,null]",{},[],
18,19,aten::lift_fresh,,aten::lift_fresh,9584.949,9588.125,3.175999999999476,3.175999999999476,3.175999999999476,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
19,20,aten::detach_,,aten::detach_,9590.068,9598.063,7.9950000000008,6.1710000000020955,7.9950000000008,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
20,21,detach_,,detach_,9591.851,9593.675,1.8239999999987049,1.8239999999987049,1.8239999999987049,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,20,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,11]]",[null],{},[],
21,22,aten::to,,aten::to,9623.791,9867.166,243.375,14.286000000000058,243.375,0.0,0.863999999999578,1,0,CPU,2277570,2277570,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,1024,0,"[[1,77],[],[],[],[],[],[],[]]","[null,4,0,null,null,false,false,null]",{},[],
22,23,aten::_to_copy,,aten::_to_copy,9628.66,9857.749,229.08899999999994,23.65599999999904,229.08899999999994,0.0,0.863999999999578,1,0,CPU,2277570,2277570,-1,-1,0,2,22,2,0,[],[],False,False,False,False,0,0,0,1024,0,"[[1,77],[],[],[],[],[],[]]","[null,4,0,null,null,false,null]",{},[],
23,24,aten::empty_strided,,aten::empty_strided,9637.948,9791.174,153.22600000000057,153.22600000000057,153.22600000000057,0,0,1,0,CPU,2277570,2277570,-1,-1,0,3,23,0,0,[],[],False,False,False,False,0,0,0,1024,1024,"[[],[],[],[],[],[]]","[[1,77],[77,1],4,0,null,false]",{},[],
24,25,aten::copy_,,aten::copy_,9796.404,9848.611,52.207000000000335,22.582000000002154,52.207000000000335,0.863999999999578,0.863999999999578,1,0,CPU,2277570,2277570,-1,-1,0,3,23,3,1,"[""Memcpy HtoD (Pageable -> Device)""]",[0.863999999999578],False,False,False,False,0,0,0,0,0,"[[1,77],[1,77],[]]","[null,null,false]",{},[],
25,12,cudaStreamIsCapturing,,cudaStreamIsCapturing,9805.842,9809.999,4.156999999999243,4.156999999999243,4.156999999999243,0,0,1,0,CPU,2277570,2277570,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
26,14,cudaMemcpyAsync,,cudaMemcpyAsync,9812.063,9829.917,17.85399999999936,17.85399999999936,17.85399999999936,0,0,1,0,CPU,2277570,2277570,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
27,15,cudaStreamSynchronize,,cudaStreamSynchronize,9830.498,9838.112,7.613999999999578,7.613999999999578,7.613999999999578,0,0,1,0,CPU,2277570,2277570,-1,-1,0,4,25,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
28,1,sdxl_turbo_run,,sdxl_turbo_run,9835.304,791145.251,781309.947,0,0,781309.947,781309.947,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
29,14,Memcpy HtoD (Pageable -> Device),,Memcpy HtoD (Pageable -> Device),9835.304,9836.168,0.863999999999578,0,0,0.863999999999578,0.863999999999578,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
30,26,TorchDynamo Cache Lookup,,TorchDynamo Cache Lookup,9983.363,10070.516,87.15300000000025,87.15300000000025,87.15300000000025,0,0,1,0,CPU,2277570,2277570,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
31,27,Torch-Compiled Region: 0/0,,Torch-Compiled Region: 0/0,10073.442,21271.495,11198.053,108.03199999999924,11198.053,0.0,634.5939999999882,1,0,CPU,2277570,2277570,-1,-1,0,1,1,3,0,[],[],False,False,False,False,0,0,0,1657344,0,[],[],{},[],
32,28,Pregraph bytecode,,Pregraph bytecode,10095.643,10165.364,69.72099999999955,69.72099999999955,69.72099999999955,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,27,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
33,29,AOTDispatcher Runtime Wrapper Prologue,,AOTDispatcher Runtime Wrapper Prologue,10203.184,10221.428,18.244000000000597,18.244000000000597,18.244000000000597,0,0,1,0,CPU,2277570,2277570,-1,-1,0,2,27,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
34,30,## Call CompiledFxGraph fcjb2mo3qaiwg4ued25wsi2apnmozwgfsdgzgfgjs64prt6wck5o ##,,## Call CompiledFxGraph fcjb2mo3qaiwg4ued25wsi2apnmozwgfsdgzgfgjs64prt6wck5o ##,10239.753,21241.809,11002.056,1416.9800000000087,11002.056,0.0,634.5939999999882,1,0,CPU,2277570,2277570,-1,-1,7,2,27,135,0,[],[],False,False,False,True,0,0,-192,1657344,238080,[],[],"{""scope"":""user_scope""}",[],
35,31,ws_launch:0:0,,ws_launch:0:0,10366.54,10494.278,127.73799999999937,82.3229999999985,127.73799999999937,0.0,2.3040000000000873,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
36,32,triton_per_fused_add_embedding_native_layer_norm_0,,triton_per_fused_add_embedding_native_layer_norm_0,10426.311,10471.726,45.41500000000087,27.40100000000166,45.41500000000087,2.3040000000000873,2.3040000000000873,1,0,CPU,2277570,2277570,-1,-1,0,4,31,1,1,"[""triton_per_fused_add_embedding_native_layer_norm_0""]",[2.3040000000000873],False,False,False,False,0,0,0,0,0,"[[1,77],[49408,768],[1,77],[77,768],[768],[768],[1,77,768],[1,77,768],[],[]]","[null,null,null,null,null,null,null,null,77,768]","{""kernel_backend"":""triton"",""kernel_file"":""/tmp/torchinductor_royce/va/cva2vhd4j7jksvdr52imyjmkjai3amj3iquc6i7r3aqeryh4tgbn.py"",""kernel_hash"":""cva2vhd4j7jksvdr52imyjmkjai3amj3iquc6i7r3aqeryh4tgbn"",""kernel_kwargs"":""XBLOCK=1"",""kernel_name"":""triton_per_fused_add_embedding_native_layer_norm_0"",""num_stages"":1,""num_warps"":8,""stream"":0}",[],
37,37,cuLaunchKernel,,cuLaunchKernel,10448.673,10466.687,18.013999999999214,18.013999999999214,18.013999999999214,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,32,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
38,37,triton_per_fused_add_embedding_native_layer_norm_0,,triton_per_fused_add_embedding_native_layer_norm_0,10466.508,10468.812,2.3040000000000873,0,0,2.3040000000000873,2.3040000000000873,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
39,31,ws_launch:0:0,,ws_launch:0:0,10466.508,10468.812,2.3040000000000873,0,0,2.3040000000000873,2.3040000000000873,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
40,33,ws_launch:0:1,,ws_launch:0:1,10507.633,10627.808,120.17500000000109,34.34400000000096,120.17500000000109,0.0,5.056000000000495,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
41,34,aten::addmm,,aten::addmm,10529.564,10615.395,85.83100000000013,77.27599999999984,85.83100000000013,5.056000000000495,5.056000000000495,1,0,CPU,2277570,2277570,-1,-1,0,4,33,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)""]",[5.056000000000495],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
42,73,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,10590.288,10591.089,0.8009999999994761,0.8009999999994761,0.8009999999994761,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,34,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
43,75,cudaMemsetAsync,,cudaMemsetAsync,10593.394,10594.065,0.6710000000002765,0.6710000000002765,0.6710000000002765,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,34,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
44,76,cuLaunchKernel,,cuLaunchKernel,10594.356,10601.439,7.083000000000538,7.083000000000538,7.083000000000538,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,34,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
45,76,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),10602.221,10607.277,5.056000000000495,0,0,5.056000000000495,5.056000000000495,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
46,33,ws_launch:0:1,,ws_launch:0:1,10602.221,10607.277,5.056000000000495,0,0,5.056000000000495,5.056000000000495,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
47,35,ws_launch:0:2,,ws_launch:0:2,10639.209,10689.864,50.654999999998836,23.14300000000003,50.654999999998836,0.0,4.960000000000946,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
48,36,aten::addmm,,aten::addmm,10652.093,10679.605,27.511999999998807,21.980999999997948,27.511999999998807,4.960000000000946,4.960000000000946,1,0,CPU,2277570,2277570,-1,-1,0,4,35,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)""]",[4.960000000000946],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
49,114,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,10664.216,10664.507,0.29099999999925785,0.29099999999925785,0.29099999999925785,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
50,116,cudaMemsetAsync,,cudaMemsetAsync,10665.178,10665.348,0.17000000000007276,0.17000000000007276,0.17000000000007276,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
51,117,cuLaunchKernel,,cuLaunchKernel,10665.478,10670.548,5.070000000001528,5.070000000001528,5.070000000001528,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,36,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
52,117,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),10671.533,10676.493,4.960000000000946,0,0,4.960000000000946,4.960000000000946,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
53,35,ws_launch:0:2,,ws_launch:0:2,10671.533,10676.493,4.960000000000946,0,0,4.960000000000946,4.960000000000946,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
54,37,ws_launch:0:3,,ws_launch:0:3,10700.013,10770.996,70.98299999999836,42.91099999999824,70.98299999999836,0.0,4.672999999998865,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
55,38,aten::addmm,,aten::addmm,10717.496,10745.568,28.072000000000116,22.34100000000035,28.072000000000116,4.672999999998865,4.672999999998865,1,0,CPU,2277570,2277570,-1,-1,0,4,37,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)""]",[4.672999999998865],False,False,False,False,0,0,0,0,0,"[[768],[77,768],[768,768],[],[],[77,768]]","[null,null,null,1,1,null]",{},[],
56,155,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,10729.769,10730.009,0.23999999999978172,0.23999999999978172,0.23999999999978172,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
57,157,cudaMemsetAsync,,cudaMemsetAsync,10730.68,10730.891,0.2109999999993306,0.2109999999993306,0.2109999999993306,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
58,158,cuLaunchKernel,,cuLaunchKernel,10731.051,10736.331,5.280000000000655,5.280000000000655,5.280000000000655,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,38,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
59,158,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),10737.485,10742.158,4.672999999998865,0,0,4.672999999998865,4.672999999998865,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
60,37,ws_launch:0:3,,ws_launch:0:3,10737.485,10742.158,4.672999999998865,0,0,4.672999999998865,4.672999999998865,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
61,39,ws_launch:0:4,,ws_launch:0:4,10783.429,10860.343,76.91400000000067,36.77900000000045,76.91400000000067,0.0,0.8319999999985157,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
62,40,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,10810.56,10850.695,40.13500000000022,31.40899999999965,40.13500000000022,0.8319999999985157,0.8319999999985157,1,0,CPU,2277570,2277570,-1,-1,0,4,39,1,1,"[""triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1""]",[0.8319999999985157],False,False,False,False,0,0,0,0,0,"[[1,1,77,77],[]]","[null,5929]","{""kernel_backend"":""triton"",""kernel_file"":""/tmp/torchinductor_royce/zb/czbvpmus2g5ttgmrf2uw6bk5gzm5zu6esmbkxcm4n5i4qks6siw3.py"",""kernel_hash"":""czbvpmus2g5ttgmrf2uw6bk5gzm5zu6esmbkxcm4n5i4qks6siw3"",""kernel_kwargs"":""XBLOCK=256"",""kernel_name"":""triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1"",""num_stages"":1,""num_warps"":4,""stream"":0}",[],
63,167,cuLaunchKernelEx,,cuLaunchKernelEx,10836.188,10844.914,8.726000000000568,8.726000000000568,8.726000000000568,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,40,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
64,167,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,10844.334,10845.166,0.8319999999985157,0,0,0.8319999999985157,0.8319999999985157,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
65,39,ws_launch:0:4,,ws_launch:0:4,10844.334,10845.166,0.8319999999985157,0,0,0.8319999999985157,0.8319999999985157,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
66,41,ws_launch:0:5,,ws_launch:0:5,10866.164,11119.808,253.64400000000023,48.550999999999476,253.64400000000023,0.0,7.776000000001659,1,0,CPU,2277570,2277570,-1,-1,7,3,30,1,0,[],[],False,False,False,True,0,16,0,118272,0,[],[],{},[],
67,42,aten::_scaled_dot_product_efficient_attention,,aten::_scaled_dot_product_efficient_attention,10899.005,11104.098,205.09300000000076,38.77100000000064,205.09300000000076,0.0,7.776000000001659,1,0,CPU,2277570,2277570,-1,-1,0,4,41,5,0,[],[],False,False,False,False,0,16,0,118272,0,"[[1,12,77,64],[1,12,77,64],[1,12,77,64],[1,12,77,77],[],[],[],[]]","[null,null,null,null,false,0.0,false,0.125]",{},[],
68,43,aten::transpose,,aten::transpose,10908.202,10935.223,27.02100000000064,15.109000000002197,27.02100000000064,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,42,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
69,44,aten::as_strided,,aten::as_strided,10916.718,10928.63,11.911999999998443,11.911999999998443,11.911999999998443,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,43,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
70,45,aten::transpose,,aten::transpose,10937.216,10951.303,14.086999999999534,7.875,14.086999999999534,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,42,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
71,46,aten::as_strided,,aten::as_strided,10940.983,10947.195,6.211999999999534,6.211999999999534,6.211999999999534,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,45,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
72,47,aten::transpose,,aten::transpose,10953.056,10977.562,24.505999999999403,19.055999999998676,24.505999999999403,0,0,1,0,CPU,2277570,2277570,-1,-1,0,5,42,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[]]","[null,1,2]",{},[],
73,48,aten::as_strided,,aten::as_strided,10956.533,10961.983,5.450000000000728,5.450000000000728,5.450000000000728,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,47,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,12,77,64],[],[],[]]","[null,[1,77,12,64],[59136,768,64,1],null]",{},[],
74,49,aten::_efficient_attention_forward,,aten::_efficient_attention_forward,10990.135,11068.111,77.97600000000057,36.1780000000017,77.97600000000057,7.776000000001659,7.776000000001659,1,0,CPU,2277570,2277570,-1,-1,0,5,42,6,1,"[""fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)""]",[7.776000000001659],False,False,False,False,0,16,0,118272,0,"[[1,77,12,64],[1,77,12,64],[1,77,12,64],[1,12,77,77],[],[],[],[],[],[],[],[],[],[]]","[null,null,null,null,null,null,null,null,0.0,0,false,0.125,null,null]",{},[],
75,175,cudaStreamIsCapturing,,cudaStreamIsCapturing,10994.263,10995.305,1.0419999999994616,1.0419999999994616,1.0419999999994616,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
76,50,aten::empty,,aten::empty,10998.251,11007.869,9.618000000000393,9.618000000000393,9.618000000000393,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],4,null,null,null,null]",{},[],
77,51,aten::empty,,aten::empty,11009.822,11014.731,4.908999999999651,4.908999999999651,4.908999999999651,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],4,null,null,null,null]",{},[],
78,52,aten::empty,,aten::empty,11018.448,11028.427,9.97899999999936,9.97899999999936,9.97899999999936,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,0,0,118272,118272,"[[],[],[],[],[],[]]","[[1,77,12,64],5,0,null,null,null]",{},[],
79,53,aten::empty,,aten::empty,11031.022,11038.115,7.092999999998938,7.092999999998938,7.092999999998938,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[1,12,0],6,0,null,null,null]",{},[],
80,190,cudaLaunchKernel,,cudaLaunchKernel,11041.782,11050.939,9.157000000001062,9.157000000001062,9.157000000001062,0,0,1,0,CPU,2277570,2277570,-1,-1,0,6,49,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
